,AcrylicFiber,Acrylonitrile,Aluminum,Ammonia,Aniline,Automotive (US),Beer (Japan),Benzene,BisphenolA,Caprolactam,CarbonBlack,CarbonDisulfide,CCGT Power,Concentrating Solar,Corn (US),Crude Oil,Cyclohexane,DNA Sequencing,DRAM,Electric Range,Ethanol (Brazil),Ethanolamine,Ethylene,Formaldehyde,Free Standing Gas Range,Geothermal Electricity,Hard Disk Drive,HydrofluoricAcid,IsopropylAlcohol,Laser Diode,Low Density Polyethylene,Magnesium,MaleicAnhydride,Methanol,Milk (US),Monochrome Television,Motor Gasoline,NeopreneRubber,Nuclear Electricity,Onshore Gas Pipeline,Paraxylene,Pentaerythritol,Phenol,Photovoltaics,PhthalicAnhydride,PolyesterFiber,PolyethyleneHD,PolyethyleneLD,Polypropylene,Polystyrene,Polyvinylchloride,Primary Aluminum,Primary Magnesium,Refined Cane Sugar,Sodium,SodiumChlorate,SodiumHydrosulfite,Sorbitol,Styrene,Titanium Sponge,Titanium Dioxide,Transistor,Urea,VinylAcetate,VinylChloride,Wind Turbine (Denmark),integrated_circuit_memory_transistors_per_die,integrated_circuit_microprocessor_transistors_per_die,02A_magnetic_memory_tape_mbits_per_$,02A_magnetic_memory_tape_mbits_per_cc,02B_magnetic_memory_harddisk_mbits_per_$,02B_magnetic_memory_harddisk_mbits_per_cc,02C_magnetic_memory_tape_harddisk_mbits_per_$,02C_magnetic_memory_tape_harddisk_mbits_per_cc,optical_memory_per_$,optical_memory_per_cc,electrical_info_transmission_kbps_per_$,electrical_info_transmission_kbps,optical_telcom_bandwidth_kbps_per_$_km,optical_telecom_bandwidth_kbps,Wireless_Telecomunication_coverage_bps_per_m2,Wireless_Telecomunication_spectral_efficiency_bps_per_hz,Wireless_Telecomunication_throughput_kbps,computation_electronic_CPS,electronic_computation_mips_per_$,electronic_computation_mips,camera_sensitivity_mv_micro_sqm,MRI_mm_sec_$_resolution_cost,MRI_mm_sec_resolution,CTscan_mm_scantime_resolution,Genome_sequencing_base_pairs,batteries_wh_$,batteries_wh_kg_energy_density,batteries_wh_lit_energy_density,capacitors_kwhr_$,capacitors_kwhr_kg,capacitors_kwhr_lit,Flywheel_kwh_kg,AC_electricity_transmission_powered_distance_per_$_wkm_$,AC_electricity_transmission_powered_distance_wkm,DC_electricity_transmission_powered_distance_per_cost_wkm_$,DC_electricity_transmission_powered_distance_wkm,combustion_air_piston_engine_w_per_$,combustion_air_piston_engine_w_per_kg,combustion_air_piston_engine_w_per_lit,combustion_air_turbine_engine_w_per_$,combustion_air_turbine_engine_w_per_kg,combustion_air_turbine_engine_w_per_lit,combustion_pass_car_engine_w_per_$,combustion_pass_car_engine_w_per_kg,combustion_pass_car_piston_engine_w_per_lit,electricmotor_w_per_kg_11.14.2013.xlsx,electricmotor_w_per_lit_11.14.2013.xlsx,solar_PV_Wpeak_$,solar_PV_kwh_module$2011,wind_turbine_W_$,FuelCell_kW_$,Artificial_Illumination_Incandescent_1000lumenhrs_per_$,Artificial_Illumination_LED_lumen_$,Artificial_Illumination_LED_lumen_lamp,aeroplane_transport_pass_mile_hr,Milling_yearlyaverage_hp.accuracy,3dprintingSLA_speed_buildvolume_layerthickness_cost,3dprintingSLA_speed_buildvolume_layerthickness_machinesize_cost,3dprintingSLA_speed_layerthickness_cost,3dprintingSLA_speed_layerthickness,photolithography_arealthroughput_accuracy_cost,photolithography_arealthroughput_accuracy,photolithography_arealthroughput_cost,superconductivity_critical_temperature.xlsx
1858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.3960707403467,17999.98560001152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1522902452677,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02531829180436296,3.0769230769230766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10638297872340426,,,,,,,,,,,,,,,,,,
1883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9228.0,,,,,,,,,,,,
1884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24213075060532688,0.2242152466367713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,
1889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06578947368421052,1.366120218579235e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049800796812749,3.7037037037037036e-07,,,,,0.00625,,,,,,,0.05405405405405406,0.024606299212598423,,,,,,,,,,,,,,,,,
1891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051813471502590676,,,,,,,,,,,,,,,,,,,,,,,,,
1892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023419203747072598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.6923076923077,,,,,,,,,,,,,,,,,,,,,,0.0024691358024691358,,,,,,,,,,,,,,,,,,,,,,,,,
1896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.20833333333333334,,0.03717472118959108,,,,,,,,,,,,,,,,,,
1897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003060912151821243,3.205128205128205e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692.0,,,,,,,,,,,,
1901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3267973856209.1504,847457.6271186441,,,,,,,,,,,0.1149425287356322,0.10638297872340426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,0.032051282051282055,,0.007336757153338224,,,,,,,,,,,,,,,,,,
1903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,0.021645021645021644,,,,,,,,,,,,,,,,,,,,
1904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00125,,,,,,,,0.01845699520118125,,,,,,,,,,,,,,,,,
1905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010718113612004287,,,,,,,,,,,,,,,,,,,,,,,,,
1906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012304663467454166,,,,,,,,,,,,,,,,,
1907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000859106529209622,,,,,,,,,,,,,,,,,,,,,,,,,
1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000473260766682442,,,,,,,,,,,,,1384.0,,,,,,,,,,,,
1911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0819672131147541,0.07587253414264036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2407318247472316
1913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13896609227348528
1914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,0.05144032921810699,,,,,,,,,,,,,,,66.66666666666667,0.013386880856760375,,,0.009228497600590625,,,,,,,,,,,,,,,,,
1915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555555555556,,,,,,,,,,,,,,,,,,,,,
1916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555555555556,,,,,,,,,,,,,,,,,,,,,
1917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,
1918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61904761904761,0.01326259946949602,,,,,,,,,,,,,,,,,,,,
1919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008176614881439084,5.181347150259067e-10,,,200.0,0.004016064257028112,,,,,,,,,,,,,,,,,,,,,,,,,,
1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,,,,,,,,,,,,
1922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016025641025641025,,,,,16.949152542372882,,,,,,,,,,,,,,,,,,,,,
1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.157894736842106,0.01076426264800861,,,,,,,,,,,,,,,,,,,,
1926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007692307692307693,,,,,,,,,
1927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,0.0009615384615384616,0.00045558086560364467,,,,,,,,,,,,,,,,,,,,,,,,,
1928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.680965147453083,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00031575623618566466,,,,,,,,,,,,,,,,0.005555555555555556,,,,,,,,,
1929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472,1.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00616827041697508,0.006152331733727083,,,,,,,,,,,,,,,,,
1930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.8354999,,,,,,,,,,,,,,,,,0.483,0.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00027839643652561246,,,,,,,,,,,,,509.00000000000006,,,,,,,,,,,,
1931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.2494832,,,,,,,,,,,,,,,,,0.473,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.666666666666664,,,,,,4.545454545454546,0.003684598378776714,0.00425531914893617,,,,,,,,,,,,,,,,,,,
1932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.2059532,,,,,,,,,,,,,,,,,0.58,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9504950495049505,0.0035752592062924565,0.004149377593360996,,,,,,,,,,,,,,,,,,,0.08695652173913043
1933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.8530574,,,,,,,,,,,,,,,,,0.593,0.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.631578947368425,0.0008748906386701663,,,,,4.132231404958678,0.0032776138970829235,0.0038910505836575876,,,,,,,,,,,,,,,,,,,
1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.9487508,,,,,,,,,,,,,,,,,0.511,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007407407407407407,,,,,4.065040650406504,0.0032071840923669015,0.0037735849056603774,,,,,,,,,,0.0033333333333333335,,,,,,,,,
1935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.9684304,,,,,,,,,,,,,,,,,0.481,0.704,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.45454545454546,,,,,,4.065040650406504,,0.003676470588235294,,,,,,,,,,0.002,,,,,,,,,
1936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.6775705,,,,,,,,,,,,,,,,,0.48,0.702,0.1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009804882831650162,1.1160714285714286e-10,,,,,,,,,4.237288135593221,,0.0035587188612099642,,,,,,,,,,,,,,,,,,,
1937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.999686,,,,,,,,,,,,,,,,,0.451,0.674,0.1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053475935828877004,0.04950495049504951,,,,,,,,,33.333333333333336,0.0006514657980456026,,,,,4.0,0.0031456432840515887,0.0035087719298245615,,,,,,,,,,,,,,,,,,,
1938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3720642,,,,,,,,,,,,,,,,,0.456,0.683,0.1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.115264797507788,0.0022021581149526534,,,,,,,,,,,,,,,,,,,,
1939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.939546,,,,,,,,,,,,,,,,,0.463,0.625,0.1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,4.8543689320388355,,,,,,,,,,,,,0.0001686060606060606,,,,,,,,
1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.3455562,,,,,,,,,,,,,,,,,0.426,0.615,0.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.714285714285715,,,,,,5.025125628140703,,0.003436426116838488,0.004605747973470892,0.004614248800295312,,,,,323.0,,,0.001,,,,,,,,,
1941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0341652,,,,,,,,,,,,,,,,,0.35,0.477,0.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416430.59490085,,,,,,50.0,0.000612369871402327,,,,,4.830917874396135,,0.003401360544217687,,,,,,,,,,,,,,,,,,,0.06211180124223602
1942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1369829,,,,,,,,,,,,,,,,,0.283,0.424,0.1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,0.00027800945232137893,,,,,,0.003278688524590164,,,,,,,,,,,,,,,,,,,
1943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4966031,,,,,,,,,,,,,,,0.54,,0.264,0.361,0.0988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017799794441923343,4098360655.737705,4464.285714285715,,,,,,,0.043478260869565216,0.040257648953301126,,,21367.521367521367,,,,,,58.8235294117647,,0.0002630194634402946,,,,,,,,,,,,,,,,,,,,,,,,,
1944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.732215,,,,,,,,,,,,,,,0.55,,0.258,0.352,0.0957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.9244584,,,,,,,,,,,,,,,0.52,,0.251,0.343,0.0924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.92307692307692,0.0005824111822947001,,,,,,,,,,,,,,,,,,,,,,,,,,
1946.0,,,,,,,,,,,,,,,,2.14,,,,275.0,,,,,106.6,,,,,,,,,,204.671317,,0.096,,,,,,,,,,,,,0.45,0.526,0.225,0.307,0.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,279329.6089385475,1424.5014245014245,28.49002849002849,0.0003770141064618719,1618122977.3462782,346.0207612456747,,,,,,,,,,,51.54639175257732,,,,,,,,,,,,6.172839506172839,,,,,,,,,,,,0.0005,,,,,,,,,
1947.0,,,,,,,,,,,,,,,,2.64,,,,301.0,,,,,116.6,,,,,,,,,,199.7123632,376.0,0.113,,,,,,,,,,,,,0.41,0.469,0.201,0.275,0.1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0606060606060606,,,,,,,5.255208333333333,,,,,,,,,,,,,,
1948.0,,,,,,,,,,,,,,,,3.32,,,,295.0,,,,,119.4,,,,,,,,,,198.3207746,296.0,0.128,,,,,,,,,,,,,0.335,0.465,0.198,0.258,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.578947368421053,,,,,,,,,,,,0.0002,,,,,,,,,
1949.0,,,,,,,,,,,,,,,,3.3,,,,288.0,,,,,114.7,,,,,,,,,,189.6953567,249.0,0.131,,,,,,,,,,,,,0.395,0.493,0.215,0.259,0.1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3014210667107876e-05,261780104.7120419,,,,3375.0,,,,,,,,,,,,,,,,,,,,6.4935064935064934,,0.003236245954692557,,,,,,,,,,,,,,,,,,,
1950.0,,,,,,,,,,,,,,,,3.23,,,,280.0,,,,,117.2,,,,,,,,,,188.197458,226.0,0.134,,,,,,,,,,,,,0.425,0.462,0.221,0.274,0.0995,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,240.38461538461542,,,1687.5,,,0.25380710659898476,0.037037037037037035,0.03429355281207133,,,,,,,,,,,,,,,6.211180124223603,,0.003215434083601286,,,,,,,241.0,,,,,,,,,,,,
